,gap_length,Linear Interpolation (MAPE),Linear Interpolation (RMSE),Polynomial (MAPE),Polynomial (RMSE),Cubic (MAPE),Cubic (RMSE),Mean Imputation (MAPE),Mean Imputation (RMSE),Spatial Linear Interpolation (MAPE),Spatial Linear Interpolation (RMSE),3 Point Prediction (MAPE),3 Point Prediction (RMSE),9 Point Prediction (MAPE),9 Point Prediction (RMSE)
2017-07-28,15,0.5776223222299237,0.2197998984571673,0.4676346744088287,0.1816095525730457,0.4661765718755059,0.1810680779995552,0.2778817826894842,0.1163206367711524,0.1533544058774949,0.0678852641661582,,,,
2017-06-23,13,0.0575638169333621,0.0083909670030435,0.2189933205781834,0.0268373145287757,0.1840449405319336,0.0221274876757477,1.2137245549782507,0.143841626064657,0.0363566418233258,0.005335292741683,0.0631600069360872,0.0091173437076771,0.0762576203231366,0.009686552260366
2013-01-03,21,0.1980139986435494,0.0875928192050272,0.1606931592736448,0.0549865498574058,0.2393373032335597,0.0827269431530128,0.3220643958765684,0.1207727896834026,0.2830262022512623,0.1094315847534486,0.1619655408332962,0.0806301170998363,0.1076780137345914,0.0483506950111048
2014-05-06,12,0.0994250392524766,0.0125738477941976,0.083473329031085,0.0114493195426974,0.0842892608558913,0.0114964353466173,1.3057510975988185,0.1478342757849437,0.036672997163071,0.0051170200537782,0.0246052379099627,0.0036090713192204,0.0477247744041842,0.0062720716132613
2014-05-14,18,0.0543783753958719,0.007097720167698,0.1081912581777376,0.0162608002556672,0.0960430354445014,0.0138997040143993,1.4179397495025874,0.1540485776740389,0.0398200296583262,0.0052897928026281,0.0508376794769305,0.0068424699293928,0.04501584943712,0.0058943499868955
2013-11-03,10,0.0934163348866013,0.0216900805890526,0.117142518697954,0.0250159381092563,0.116849036318793,0.0248487839455061,0.400541931429003,0.0761376747369921,0.1577830248273143,0.0412749752216213,0.197935358245135,0.0524555585078853,0.2013164655792138,0.0474537595343214
2019-03-11,18,0.221070041262149,0.1203076976143386,1.4444113477073703,0.5751695895992416,1.6768771037603247,0.6454429403243526,0.2517489938663599,0.1311016067646366,0.2659764716359712,0.1079114516453134,0.2734564603680703,0.121200295131408,0.2728594463585729,0.1107792927346068
2018-07-09,21,0.036761263791663,0.0233710831979156,0.014331600654062,0.0091998085473085,0.0263413296767118,0.0169980403280488,0.5696883938006164,0.3466559250079086,0.039865963399879,0.0263272672338015,,,,
2014-06-17,20,0.2490763610928606,0.0338284979063025,0.2824784070219701,0.044926792034614,0.6515685195663236,0.0989375844328665,1.1822507818089645,0.1422840939282556,0.0471433918372727,0.006603608691208,0.0730494577515492,0.0105173059912169,0.0790312798219059,0.0109703185460757
2015-02-15,15,0.188520526871793,0.041542368521221,0.1787712222464094,0.0413777441150673,0.1746175768686479,0.0426919979527086,0.4874341382938836,0.0870116061491937,0.2217190295402959,0.0462127278023868,0.2827400123542669,0.0718427398516676,0.2326103240853409,0.0445107857504019
2016-05-17,20,0.0758308621981013,0.0089920599896321,0.5859744037040525,0.0649606232842911,0.6487052198603583,0.0719048412128658,1.512157790155151,0.158365740430892,0.0345334204950619,0.0044689737289982,0.0540577355776078,0.0065281409646265,0.0373429007642886,0.0044868641546156
2018-04-15,10,0.0661286013658356,0.0085946894573734,0.1884197959939257,0.0300712812387652,0.1885920784380276,0.0288044680742544,1.142723505356095,0.1399627584194198,0.0464939861815074,0.0063966877082099,0.051764754545017,0.0071795401437759,0.0423312549048338,0.0062580681425889
2019-04-20,11,0.0631206893285632,0.0126475902234986,0.3716657915813761,0.0601464180668365,0.3949488282539816,0.0642730860212739,0.6738499445020495,0.1056494074783818,0.0685835747247525,0.0121329441329519,0.0553565708461588,0.0104394872416456,0.0773576867012383,0.013986958900785
2019-01-17,10,0.1948169884651154,0.150510343951383,0.2213314306356596,0.1444550711622032,0.2202337466784089,0.1461472926663553,0.5847412286869447,0.4273279432320008,0.2446583429596894,0.1696430828774984,0.2742735578022883,0.1811380069780546,0.2688956029485428,0.1809927291796989
2018-02-10,11,0.0841090926236811,0.0295340958980094,3.4411094623013176,0.7811834824866741,3.90314161377991,0.8455407079703953,0.3941775537696381,0.0752691800328896,0.3510824686952722,0.0739881043366657,0.2362002122619837,0.0543897973116138,0.3584742823536531,0.0769621269466095
2015-02-21,20,0.107045820043442,0.0273825710042938,0.4756742875140171,0.0874852093987075,0.501538633319211,0.0896226939949174,0.689109857287917,0.1070622448103857,0.1448554931282192,0.0288573564937872,0.090766102178899,0.0202380968812066,0.2353614084457702,0.039183206515059
2019-08-09,19,0.072127699527787,0.0506153666776735,0.0693390841319057,0.0429129077712087,0.0809255110319439,0.0495119583929003,0.5170216075962041,0.2893495344204764,0.1531250416805012,0.0907361387485713,0.0952437284404896,0.0618849091508134,0.0748028988515241,0.0410944907184659
2014-08-21,14,0.0788248592820316,0.0168204194653109,0.2465416394830814,0.0608108618884186,0.4093770176127904,0.0937903952807176,0.4249539825794455,0.0783156018791842,0.0812085531540807,0.0177712156525441,0.0469934256421733,0.0104868475549691,0.0263279709947063,0.0061967040939133
2014-02-13,23,0.4449660831220539,0.3267645533611829,0.9381822537215738,0.4484852007045777,0.863656424321697,0.3774002534761931,0.4459212657144453,0.3724873236894804,0.4355428633788324,0.2288856852757086,0.2767190735688747,0.2244684816464148,0.1632545290972732,0.1199751823724401
2018-03-12,13,0.0779276532199705,0.0219718073325868,0.2228849226853893,0.0445336904131792,0.2899684255220955,0.0559240369239455,0.5081957252619336,0.0888236634540382,0.0745077656319985,0.0177343051839406,0.0784958049055841,0.0164741466615538,0.1064825332117619,0.0207412600123587
2016-07-18,15,0.1175230668833338,0.0858000402889196,0.1179566103233045,0.0685078926915521,0.1367927487444238,0.0781470162022266,0.5062665899952989,0.2745929455986448,0.0888834360016822,0.0641431991718529,,,,
2014-02-01,17,0.3337300483676425,0.5507115068188516,0.4236827923803849,0.6524157412299438,0.4032293532482288,0.6298527180743151,0.5173711604084393,0.6581838061871406,0.4206967519164487,0.5237153669602198,0.3109012650134239,0.5924464630077161,0.2478404520441928,0.4680446456033229
2013-08-14,13,0.1641881741140216,0.0321575418836701,0.1185014519605418,0.0248148319337916,0.1805318041032089,0.0370083952966038,0.4835547587137417,0.0854920699497302,0.019794876733436,0.0036046844522093,0.0296898834745762,0.0055874194469575,0.068373639188495,0.0122939991335699
2017-01-07,20,0.4095006069563065,0.4602146026795331,1.8024901023757751,1.6247156709717945,2.03666820686042,1.719483114096761,0.6006226180442802,0.5638121474748153,0.1922790359049862,0.2244795535020421,0.2751483344291521,0.2876863530390008,0.1839135450531412,0.2160556121246893
2013-06-08,19,0.255458513098765,0.0204819703913249,0.2051660478956242,0.0218334700727056,0.2531049515457776,0.0263609034832837,2.6208470514347817,0.1820061909207991,0.0887315750999394,0.0066156123322495,0.0389856615454922,0.0043621405892693,0.0699490494767066,0.0065034223123333
2014-03-19,11,0.3243357817232262,0.0866331049414418,0.1752299524937317,0.0643624460549173,0.1329080358751311,0.0703822592136668,0.4769514709907141,0.1381131220161127,0.1863315364083388,0.094809883780648,0.2350838507630028,0.1205781975855859,0.1549664424290482,0.0855166518258924
2020-01-18,9,0.3758873295082748,0.2090146145390534,1.1024419747337295,0.786840207914995,1.105829244952126,0.7858124978705991,0.4862785322959979,0.3437002028410074,0.2090719526648826,0.1306220932690943,0.2910455431870566,0.2006917109302209,0.2796195246978744,0.1928510418500834
2013-09-18,14,0.0563150846981639,0.0118401682138951,0.2513559169145126,0.0442072136674736,0.2502930872621223,0.0439976678869732,0.5446515351299835,0.0926103056802399,0.0251876984701554,0.0060083275543199,0.0888874562059314,0.0169441350475228,0.1253137433112637,0.0230249123381784
2019-12-12,19,0.1883626299467487,0.0900550625212946,0.3922570832948515,0.1948145803783781,0.3960536099156284,0.1878793959895074,0.3631059543915261,0.2401260647576655,0.1972538568607184,0.0932831841191823,0.1737789933087398,0.1033353402784375,0.2342780911956958,0.1037278771934688
2018-04-17,17,0.0601854948730706,0.0084852813742385,0.6320025804988598,0.0830634425816397,0.7201960611248633,0.0910116475706897,1.3332683942838024,0.1496895290522752,0.0682461063546768,0.0088931738803796,0.0664802249584959,0.0083037409513272,0.048631037523867,0.0066863073108745
2019-01-19,23,0.2499717666937552,0.2194836971926008,5.100013260017207,4.341505563534655,6.000834190920162,4.804543160523746,0.6129952027675505,0.4884281906511324,0.1867486171864948,0.1511489529535487,0.2336565406415724,0.1946402942497308,0.2669873314303805,0.2413089675761574
2018-11-13,19,0.0643864528913996,0.0123977404495322,0.07599419083888,0.0141355971418833,0.0883086824666185,0.0167453883528759,0.5772712826899259,0.09603644374862,0.0603343342142774,0.0122776791882668,0.0516469835409611,0.0106946292253915,0.0682435698013678,0.0152245058637451
2017-06-11,10,0.1054864299724309,0.0127497771816537,0.1877429782106863,0.0215057977883735,0.1944925603851438,0.0223257839306925,1.3150990050486515,0.1492450159327927,0.0318593366080753,0.00403007162129,0.0769354190153742,0.0091257385726641,0.0682089422979188,0.0085100564899863
2014-03-10,23,0.3194122445808189,0.3165178220364008,0.2287589638408008,0.2202739855582043,0.2414144518778855,0.228606704870354,0.5021983829997293,0.343052072513463,0.2219628741309417,0.226160118723719,0.2769962312475946,0.2786045349574393,0.1827822189692958,0.152680979781494
2015-09-03,21,0.1056615528451776,0.0226790634936413,0.1334654999857148,0.0232113151938752,0.1309917374787994,0.0229372619169556,0.849818576293498,0.1202209510412466,0.0595986959502885,0.0119771622170164,0.070379132865659,0.0147668815880041,0.0948550142406323,0.0203035550560539
2013-07-28,10,0.0621878506733239,0.0234291101084933,0.1693030985846678,0.0612218133234555,0.1415315723684486,0.0528315822917226,0.2299313047732929,0.0813795348579873,0.0676955017997509,0.0283579794766834,,,,
2013-10-19,14,0.0424887008184525,0.008414273587185,0.0812008296071785,0.0147304890949748,0.099872192426735,0.0175818201116006,0.7707940146826663,0.1142775365339629,0.0200635186399175,0.0044511234536912,0.0728530988519478,0.0114079189465566,0.0717688361062031,0.0116968109947734
2014-11-10,15,0.0912007946316964,0.0155303308551552,0.096910164134414,0.0169090842125928,0.0904549428085362,0.0157794188077354,0.6964424372869505,0.1078082664673992,0.0319675576210546,0.0063281828701057,0.0534169767666796,0.0098246448826013,0.0544220021384118,0.0102804270485559
2015-03-20,10,0.062809007080866,0.0115266489650564,0.2339182543572713,0.034160295886776,0.2544852260435485,0.0366028829812733,1.0361205774329134,0.1334606314632143,0.107850730132902,0.0147924082187144,0.0985715495586465,0.0140770643365795,0.1514628786323811,0.0201761841720461
2018-10-09,20,0.1757293192517567,0.0412083188340114,0.3432771371759264,0.0729311291145792,0.3942970659177618,0.0842565322472072,0.2997155744305122,0.061938328137436,0.067151843139564,0.0176306981670364,0.0842629710750079,0.0203727694442668,0.0587522629189218,0.0195859256829449
2018-12-24,9,0.2101844642510174,0.147112541953431,0.3818433715168842,0.2534037394081303,0.3922195704106929,0.2556248357551076,0.4543959809032841,0.2984849364770185,0.1250799106361259,0.0676148097682748,0.1193543687915934,0.0717831038990671,0.1668624864614579,0.0958360101606494
2013-12-22,20,0.4819750884753086,0.6683788691831622,2.352627642442755,1.4533407688237372,2.40548886088673,1.533380680955622,0.4977274829307345,0.6828018514973264,0.4436844194613654,0.4553536196175556,0.2988606434961934,0.4109190531473333,0.1590913900298802,0.1680949946580051
2015-06-01,11,0.092820277449999,0.0198439424329454,0.0527339212784332,0.011377112839699,0.0569667247424876,0.0112829912772292,0.6863073628359951,0.1058501602954243,0.1683989053533302,0.0315085553857995,0.0891326347617734,0.0178747398458233,0.188454400747142,0.0353462471854806
2016-12-30,11,0.7914364423689788,0.3566839889155637,2.559922328147234,1.3578159377920107,2.7243204520934032,1.3443566674055345,0.34117804188522,0.292156402447139,0.2182232798900581,0.1780067333990955,0.2139505817299365,0.188045274564665,0.1344916416792071,0.1640124686129017
2013-05-14,11,0.0928465609892628,0.0131524590661662,0.3643769042433604,0.0429726202861571,0.3519675574427441,0.0407799203137795,1.6067203688689833,0.1609795138051245,0.0407057383794199,0.0049687827567054,0.0682073943666114,0.0069688267910145,0.0386434202441614,0.004533446933242
2013-08-23,13,0.2520912785644247,0.052329879191124,0.4182937363122194,0.0879690284751496,0.5269788920603654,0.1080100167106544,0.4914077769447699,0.0865291141435831,0.0272136937840782,0.0051506327627916,0.0326584608505386,0.0073828590908323,0.0899107466813134,0.0170904018642545
2016-04-25,21,0.1974238625189108,0.0430900793769454,0.2147675246292938,0.0375610705131691,0.2435764072334295,0.0376878274379594,1.1271968466302866,0.1354256296580524,0.1764311604315893,0.0424134228458397,0.1911672294237315,0.0473524411699,0.1916630973279305,0.045990027225506
2016-03-05,21,0.2507232948248037,0.0360307565146745,0.2911780522798828,0.0411071968295734,0.2912303176986639,0.0411786552759387,0.9504489125066514,0.1270152191188903,0.0911424679571787,0.0159336336664987,0.1258831043286515,0.0232611215424163,0.1959441561130983,0.0302675588100599
2017-01-15,19,0.3642063048551232,0.387505501241032,0.2939392121344634,0.3197910394377189,0.3611708813571684,0.3801433113227339,0.5772714211638009,0.5140739568932253,0.219617672465141,0.1764423551404254,0.2395819875694328,0.2214680506023342,0.1444633074779896,0.1459897200355432
2015-10-15,15,0.0693252802310143,0.0108862771144117,0.1362144836935301,0.0215778476947866,0.1423637135101262,0.0222731370899554,0.9978611842689864,0.1310974049504129,0.0264190910740623,0.0043674041202984,0.0679763454362072,0.0104196901134797,0.042898301966687,0.0067815140004768
2017-01-03,22,0.2826840584051316,0.322655759487468,0.5486364834014611,0.4071250365972104,0.497385013512426,0.3587479844055117,0.5644852760372343,0.5346130740887685,0.178124646948676,0.2107682166942593,0.2581546016726012,0.2749483228103374,0.1816414786504639,0.2071082527013333
2014-01-01,13,1.0796485182191806,0.3877445567249671,0.6407928383958784,0.2796452674473976,0.4419055802750763,0.2300201576117615,0.3869964335752382,0.3593979508309505,0.4195276377054382,0.2389854696158325,0.3332907732555087,0.2595292668457622,0.1893004293025833,0.14413631399522
2019-08-27,13,0.095600608723013,0.0475267176321791,0.2909241703534039,0.1492096225129132,0.3331253403577989,0.1621357362390395,0.3827339520771178,0.1709610289274633,0.0730408173368768,0.0346621609508944,0.0422976163244599,0.0224580817521232,0.0860388849131083,0.0409305987837447
2014-02-17,19,0.3968657718815782,0.2766896920998065,1.1757027475151172,0.4878535473924457,1.3000795064378825,0.513075815949275,0.4551325906512941,0.3961990784282115,0.4495511496748182,0.2419855947963254,0.2988660120331147,0.242997689470061,0.1668834007943011,0.1266950249055141
2012-12-24,12,0.1345420145609046,0.0274082385143872,0.4616425972728671,0.0934825632585172,0.3946028056977392,0.0798890154425343,0.4530084355782451,0.0826601884466981,0.2685249818536253,0.0519417665793589,0.1641049566941152,0.0335472893738586,0.17892729355221,0.0382279116819602
2015-12-07,16,0.1575365024295816,0.0359430907605409,0.559723834792855,0.1558452776303517,0.561095903398249,0.1531346710486148,0.2616165745839921,0.0579006572762828,0.1200485471452388,0.0366427757505607,0.1252744652786399,0.0329761724237825,0.1170772148808412,0.0378295769525576
2015-11-11,13,0.0781688828510503,0.0153436818081114,0.0947693681388313,0.0171163132109958,0.1073602022032935,0.0189321211541377,0.6098435680234096,0.0993874565670405,0.0746901079195039,0.0138281464386435,0.0707790767462891,0.0142290937276774,0.0637484339124598,0.0159860959103912
2017-04-04,22,0.1589696835700188,0.034033515734298,0.1802078453787039,0.0398798658977965,0.176506133212775,0.0393276055576105,0.5994908470827292,0.0980336836109814,0.1215965552644511,0.0251502279789131,0.1547488553565935,0.0318107835419298,0.1023629667988228,0.0227356965750069
2017-01-08,15,0.4312634227869131,0.2868856351354296,0.4253205496452494,0.297380824529644,0.4202025409321526,0.3392377439742788,0.5857994460522871,0.5272499863306808,0.169708786227818,0.2293056924411985,0.2817849193994286,0.2875406253663854,0.197363914634578,0.2330341556601478
2012-11-19,19,0.2261720390979187,0.0584112404925029,0.3269000907426006,0.0702832988777037,0.3011073888595683,0.0651699533653803,0.3506414442516797,0.069639165921876,0.1405781170617033,0.0353183734053537,0.1490985770020306,0.037964249999041,0.1445357357767946,0.0357566040589298
2014-12-13,23,0.3466727077618515,0.1054162384708036,0.6560594207752447,0.201326943901559,0.6331497304164202,0.1873157407267655,0.1911044236225855,0.0537549372343933,0.1428196658103057,0.0449622744063472,0.118278760302293,0.0379666206368794,0.0719785270808131,0.0208172102601871
2016-01-24,9,0.2343908164659607,0.087968176063847,0.6048538141754342,0.2228784575733934,0.5536246989585971,0.204268871571332,0.2735266978367464,0.1225535230624785,0.2354700865603584,0.1023779685161802,0.1959859095135928,0.0871264206150969,0.1769700518128611,0.0769420894521452
2013-06-04,23,0.307422068696235,0.023643216081292,0.1962125849998284,0.0189761908927812,0.2361106582516752,0.0229950107305447,2.777882538143889,0.1864186975698379,0.0908329433671165,0.0065564405536726,0.0551591819701719,0.0052619883895427,0.0697465000074677,0.0062119685465551
2015-05-22,9,0.0242814175795722,0.0033507122716331,0.0318001035837599,0.004267573667252,0.0263191709377833,0.003669688147828,1.2505312921313272,0.1459302421550469,0.0362594561617915,0.004639841053312,0.0397530915723309,0.0060214246649916,0.0385113353960054,0.0052081664536957
2016-06-13,15,0.8629255948524136,0.1010274070705689,0.4516860123976088,0.0605527871496321,0.3848638168414805,0.050549005442356,1.548868892496886,0.1597681939459967,0.0338517066954383,0.0051203510504889,0.0681866768341816,0.0080809648724158,0.0527390550645071,0.0074684070323056
2016-12-26,13,0.1881556255247389,0.0964858160478145,2.898166262184854,1.2325363030334509,3.041213189712763,1.2282813698151651,0.2740828574118678,0.1427598101669243,0.2363731078382258,0.0893281033306028,0.1864994504090321,0.0989010770630013,0.1128473849259509,0.0519741921489764
2016-08-05,12,0.078497245748771,0.0450139175153985,0.1720911728654985,0.0871189082138191,0.173173765218371,0.0876843604424963,0.4609442812535315,0.2271626102584583,0.0757233881050187,0.0372734825311507,,,,
2018-05-17,16,0.0937361498429644,0.0121685467255447,0.0936889639639877,0.0126748701663616,0.1113217260978658,0.0147531399211714,1.321387941464159,0.1480689746273284,0.0654627507030672,0.0084823020772318,0.0560562987826453,0.0078538001639744,0.0650265942270946,0.0086599520834479
2012-12-15,20,0.1896632547578112,0.0581675535476118,0.1394057380386349,0.0321777446286104,0.1246292064388037,0.0296882598611728,0.3322204856459173,0.0700244519684671,0.2364328252982364,0.0533093719425089,0.2159366797669042,0.058205313818801,0.1825097383395524,0.0428328107167735
2018-09-14,13,0.3020270965272981,0.1070195576251636,0.7695978620780167,0.3008911202647643,0.944237596674889,0.363073710264609,0.2735158616897548,0.1518567920113134,0.1857778201853853,0.0884251474210169,0.114947100822445,0.0694684466821756,0.0900919111313895,0.0526789315593042
2018-01-21,14,0.2367710514214843,0.121476026441434,1.189043297880581,0.6512683114279862,1.2525474708318922,0.6861957745310135,0.4169878949791152,0.2222176149640034,0.205202381841765,0.1086691557741508,0.110145985948167,0.0709128729466754,0.208323102940117,0.1072315093623989
2018-05-29,21,0.0441063814474539,0.0055233961598223,0.3945997733922846,0.0540212531082119,0.3736785833866733,0.0500401499949404,1.4475993005263197,0.1555972126521384,0.0261784173837907,0.0044480907548785,0.0472341870490954,0.0072341273602531,0.0564379909674739,0.0069748077786758
2018-01-22,21,0.4371026971504312,0.2761112438354005,1.889200869896726,1.093653976798036,2.055411594066985,1.1467765715465557,0.4350833804872263,0.2587200235088839,0.2342785689026798,0.1539519899152447,0.1559108271655317,0.1533582910364926,0.2541573634880143,0.1637400827459726
2016-11-09,16,0.0972769642365539,0.0200662844946561,0.1181790347551512,0.024794783570576,0.1281792748125454,0.0278448655671397,0.6160715067537038,0.1000598939954951,0.0760394358051918,0.0154324012179874,0.0935108353662242,0.0200180461731545,0.0687986454859538,0.0183727020839154
2013-10-10,17,0.1635059231373438,0.0247036233344008,0.2109432206459225,0.0309189148736399,0.2271410970516835,0.033350638696909,0.9128321398250716,0.1248148426848866,0.0378896384121188,0.0069660012640761,0.0627150139974101,0.0102279531584453,0.0759530951867031,0.0127689836880274
2016-07-31,18,0.065963379822774,0.0384531641524248,0.0607745293750665,0.0386583542155894,0.0578940622310695,0.0371698979415972,0.4668908055845182,0.2310180763836457,0.0661319124962701,0.0358774921705021,,,,
2013-11-14,21,0.1178454050899755,0.0242646394424629,0.4951256938613225,0.1121810291334858,0.4917856118288066,0.1056035333229282,0.4243817758193819,0.0786014071109319,0.086697281537482,0.0208475425028728,0.121167784040593,0.0288424099982753,0.1183027926782988,0.0267908794144053
2014-12-09,21,0.2834438110723341,0.0872350534215148,0.7387516884028529,0.217811512235652,0.780484386925166,0.2238052784629234,0.2847006381481198,0.0679177202533302,0.0721758773816411,0.0213501982639293,0.0671283444396809,0.0227878710937646,0.0573745614455174,0.0176923491118883
2017-06-14,17,0.2954186529536405,0.0373919952750454,0.3435707509921133,0.0490252019482287,0.4945543081044455,0.0690109320772223,1.297201534303148,0.1484099956727635,0.042790709104563,0.0055280246130465,0.0605657970773216,0.007857362101968,0.0752851061030341,0.0092978687703306
2013-11-25,23,0.1271028239924374,0.0279928264620301,1.6085398465411445,0.3193769238124021,1.8374343192745115,0.3556323808656328,0.4842818943651529,0.0858254366764747,0.2513405972483659,0.0670230157141311,0.1400858676703449,0.0399685659811131,0.1748798642842326,0.0419923063810914
2012-11-18,10,0.1833393770019727,0.0415103735361549,0.2759744657423335,0.0727760744752333,0.407513148281015,0.1014610365558791,0.2955684091388979,0.0612493244788031,0.1341797883969293,0.0338096484682324,0.150226483210758,0.0400082043067977,0.1287558325142704,0.0306355699942176
2012-12-05,11,0.2719768074115171,0.0517586237085679,0.3185988146472347,0.0601396948515512,0.2985389178260323,0.0553574277810043,0.5436205786400368,0.0922609389665989,0.1000584394612394,0.019618330873191,0.0899182547837345,0.0176616106880917,0.1970228817641121,0.0386735614036779
2015-03-01,14,0.0919733680913176,0.0164711237220375,0.1927715426886152,0.029432253794947,0.182788662723631,0.0279937921997413,0.9740242426267204,0.1292900253605864,0.1612028275338003,0.023781404675362,0.1394717317716194,0.0252371658620395,0.292419841595885,0.0416247992332669
2015-03-23,18,0.0564802214897342,0.0080524595784864,0.5520819129619113,0.0750402808268613,0.6091859346544152,0.0818842914087782,1.1129458617320394,0.1383134796020671,0.0573673874460516,0.0090925884363961,0.0588779183051558,0.008607215741644,0.0764173372072912,0.0124180746031371
2018-11-03,18,0.1479494610531837,0.0258928968109626,0.1868995186474411,0.0319906007367591,0.1734993530340742,0.0297983263990267,0.6140170985796413,0.0998402826574603,0.0483053779523193,0.009796070305028,0.0491596722019988,0.0099330465925147,0.0498488350006938,0.0110440240795027
2013-04-05,20,0.4079919553001708,0.0709359811373143,1.523307906193906,0.2800184503751033,1.49477713349339,0.2638731939534265,0.7250870026140147,0.1105624376374673,0.0716440167982272,0.0265469597398378,0.0631904399649343,0.0184193930124921,0.0846777386395725,0.0316218149533844
2019-06-22,9,0.0804913309895575,0.0116999994926587,0.3157208305559478,0.0406482175998591,0.3306076293300597,0.0424986623848557,1.1738854520062945,0.1416996090462526,0.5259002529596327,0.065650153022805,0.7460156458112407,0.0908903274896166,0.6454093870625662,0.078661644265836
2019-08-15,10,0.1463273217666542,0.0875870055378915,0.1537283933565864,0.092103755352767,0.1384040449753993,0.0836098374816212,0.5620966845460582,0.3359499076127458,0.1926405683296666,0.1152268821716529,0.1401023110449333,0.0838603473609249,0.0555090741563752,0.0341249098560157
2018-04-07,17,0.1059629664154708,0.0157895516567275,0.9216576891011864,0.1529919851943703,1.105860783722943,0.1734884237476645,0.9992013761984212,0.1307684238709409,0.0532537596417469,0.0086116039285502,0.0510211312389435,0.0077641027851795,0.0494205626548895,0.0078496122591156
2013-01-17,21,0.1693019947850216,0.2473314853316569,1.1057642984115648,0.7335262787248212,1.18476717551008,0.7409271857889116,0.4574525787252883,0.4076115640089816,0.3709500708335129,0.236522980467668,0.2757875475966864,0.2611697817989781,0.1982820318602857,0.143575439530387
2014-03-30,17,0.0650368519012805,0.0116917024608372,0.3440784458019608,0.0604776034805839,0.3614300494226328,0.0617603508603911,0.7271352780171159,0.1104503082750849,0.0622211125584279,0.0117319971421938,0.0674196623263965,0.0127183050075314,0.0556806371311627,0.0111361518011137
2015-01-27,17,0.2326796875353829,0.093599135923437,0.8619965638427705,0.2501492839967735,0.9001667124980808,0.2567312983418779,0.2695584502089931,0.1064446840796291,0.354342364558602,0.1158666019370743,0.3201756931867709,0.1183772596951655,0.1722425302715913,0.0742129950439744
2013-01-16,9,0.1154897173403664,0.0509092775970602,0.48407856869727,0.237249272506017,0.4952929195245684,0.2333872549723934,0.3114680122205017,0.1260511595513671,0.3821816522219898,0.149955537734336,0.1826304260159088,0.0920348442432346,0.1194004909843367,0.0608665420018389
2015-03-07,20,0.0831988436629856,0.0116522947965614,0.2147410363159314,0.0341936972653705,0.2688648478292717,0.0399465420035006,1.0699644586938408,0.1355578308402927,0.1308123553651612,0.0173771196034983,0.1054632426088521,0.0159322501923845,0.2002918643696056,0.0275579721513695
2015-01-03,20,0.3267845465952708,0.1323471101904291,0.4349940595023508,0.1886553252975313,0.3859310800844071,0.1770890042718085,0.3579339316098445,0.1203691927803523,0.4071874135338389,0.1048730383209462,0.3660344982499038,0.1113803517302429,0.4002695519530362,0.1140684905330101
2019-10-10,14,0.4193242730400247,0.0849743956534359,0.4378826816649718,0.0905947392520711,0.4419089735465967,0.0909261295931376,0.4117644276749688,0.0786184081731798,0.0381442547495791,0.0110284197266275,0.0572144881454627,0.0138160955197356,0.0427479756080037,0.012684009743719
2013-02-10,13,0.2715765618157371,0.1034749797224982,2.8402269857733713,0.7939322357041646,2.849074514948947,0.7919559889064983,0.246305834194141,0.1197132068214198,0.201929907558868,0.0786087309990799,0.1582315322830421,0.0951281972467009,0.1375010068374467,0.0501187256992059
2016-09-22,13,0.0470221295627882,0.008678014548728,0.3719086112828692,0.0620703755364037,0.3063734492559037,0.051432684911341,0.6932323949378817,0.107076167294389,0.0602212487891615,0.0125658533193276,0.0921147068981271,0.0173326204656331,0.066749200935266,0.0148685891312063
2016-12-02,18,0.4458502366468306,0.3006546191230063,0.9081530445628744,0.3242594754318945,0.8121154312558755,0.2899119636944475,0.4701521249931825,0.2787956066384057,0.6514805466924225,0.236522549230814,0.2678666402821896,0.1730724314895704,0.3763725968754354,0.1475117379491269
2016-01-21,15,0.3639464199510612,0.1548113771658917,0.2632257690577709,0.1076712505919195,0.3489208799898912,0.1434914459965026,0.2718139981179061,0.1236762810035367,0.2583979495263161,0.1111988690435406,0.2250194909850819,0.0964676283876159,0.1870689496659849,0.0871371626375131
2012-10-01,20,,,4.1875992325928575,0.890819692475203,,,0.6372065019512294,0.1022501944391374,0.0306713442395387,0.0057964608454929,0.0563323341795259,0.0108354488142221,0.0672245953949804,0.0121143615558321
2020-02-24,15,0.2018544869932027,0.0489778611451433,0.7514571114597391,0.194516310577265,0.6515228471534434,0.1734615196222729,0.1946362645729314,0.0501058354627756,0.1651240165705654,0.0457935457037888,0.2024454361307177,0.0617837655544783,0.1711067108383016,0.0557650546454321
2013-10-19,12,0.0667827672308696,0.010586249634251,0.1485494642843509,0.0260928177440525,0.1496664190961466,0.0251708513237204,0.7750930873364485,0.1146016002066079,0.0165711338281905,0.0034943291972081,0.0781701508483611,0.0120262053006616,0.0722791878067865,0.011668366820998
2015-07-18,23,0.1688060227098979,0.030439177736597,1.079815025358014,0.1886903810910154,1.2903984389274892,0.2252211770269034,0.5063020810548968,0.0882312857738955,0.0525116778374014,0.0122325943134056,,,,
2014-05-13,16,0.1038706736024635,0.0129160183265495,0.1673253450663723,0.0221755374122943,0.183391308614574,0.0225791146020516,1.4412252490725537,0.1550444816642167,0.0388592883087959,0.0053502336397581,0.0526315633485692,0.0069822006971409,0.0432805768846228,0.0057991573954993
